,work_id,version,task,first_acc,first_C_NED,first_G_NED,second_acc,second_C_NED,second_G_NED,character_acc,character_C_NED,character_G_NED,grapheme_acc,grapheme_C_NED,grapheme_G_NED,fps
0,rec_grapheme_10000_horizontal_C+FM,136.0,train,0.9999999687500012,1.0,1.0,0.9968749688476573,0.999218750024414,0.9997395833414714,0.9937499689453136,0.9985937500439452,0.9995312500146484,0.9984374687988292,0.999609375012207,0.9998697916707358,2194.1000954225738
0,rec_grapheme_10000_horizontal_C+FM,136.0,eval,0.9385245709318736,0.9687922853129346,0.9820946096131624,0.9262294892166087,0.9644320850379842,0.9819048706978032,0.8340163763521234,0.922923986747264,0.95987049045716,0.9323770300742412,0.9666121851754594,0.9819997401554827,352.6237204234541
0,rec_grapheme_10000_horizontal_C+FM,136.0,test,0.9426229315036284,0.9711407109738924,0.9889230421213402,0.9282786695024864,0.9667439181938372,0.9849832490717068,0.8565573594967755,0.9383172338947484,0.9713789688404648,0.9354508005030574,0.9689423145838648,0.9869531455965236,467.5329481500737
0,rec_grapheme_10000_horizontal_C+FM,141.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,2042.812299113208
0,rec_grapheme_10000_horizontal_C+FM,141.0,eval,0.9344262103601186,0.9668000267016648,0.9818371067994608,0.9200819483589764,0.96358964425379,0.9786614194675376,0.836065556638001,0.9293252356402908,0.9630022667829572,0.9272540793595476,0.9651948354777274,0.9802492631334992,510.0639114591282
0,rec_grapheme_10000_horizontal_C+FM,141.0,test,0.9364753906459962,0.971727004222352,0.985331284453594,0.9241803089307314,0.9637726067793148,0.9829188896726004,0.8463114580673882,0.934327024504748,0.9645312913851576,0.9303278497883638,0.9677498055008332,0.9841250870630972,504.4227598199267
0,rec_grapheme_10000_horizontal_C+FM,146.0,train,0.9968749688476573,0.9987500000390624,0.9987500000390624,0.9999999687500012,1.0,1.0,0.9937499689453136,0.9989285714620536,0.9993452381156994,0.9984374687988292,0.9993750000195312,0.9993750000195312,2371.8228751645124
0,rec_grapheme_10000_horizontal_C+FM,146.0,eval,0.9344262103601186,0.9671870940889972,0.9844327351615724,0.9241803089307314,0.9639620746390806,0.9819970295995492,0.8524589989250205,0.9344530653556652,0.962450397594856,0.929303259645425,0.9655745843640388,0.9832148823805608,502.28502765002014
0,rec_grapheme_10000_horizontal_C+FM,146.0,test,0.9303278497883638,0.9693989077308968,0.9849840622384868,0.9180327680730992,0.9619454210244076,0.98193034992358,0.831967196066246,0.92363144184596,0.9628748706540734,0.9241803089307314,0.965672164377652,0.9834572060810336,507.3752792841616
0,rec_grapheme_10000_horizontal_C+FM,151.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,2330.5364339056528
0,rec_grapheme_10000_horizontal_C+FM,151.0,eval,0.9262294892166087,0.9644548537078272,0.9801934256812648,0.922131128644854,0.9655274206907926,0.981274666443218,0.8545081792108981,0.934843385410118,0.963524319855788,0.9241803089307314,0.9649911371993098,0.9807340460622412,519.8111910931095
