,work_id,version,task,first_acc,first_C_NED,first_G_NED,second_acc,second_C_NED,second_G_NED,third_acc,third_C_NED,third_G_NED,composed_acc,composed_C_NED,composed_G_NED,grapheme_acc,grapheme_C_NED,grapheme_G_NED,fps
0,rec_grapheme_10000_horizontal_G,61.0,train,0.9843749692382824,0.9920833335807292,0.9952777779253472,0.9718749696289072,0.987708333717448,0.992951389109158,0.9843749692382824,0.9940625001855468,0.9970833334244792,0.9562499701171884,0.9753906257690428,0.987352430950792,0.980208302701824,0.9912847224945748,0.9951041668196616,2066.093068554504
0,rec_grapheme_10000_horizontal_G,226.0,test,0.9467212920753834,0.9747869508159064,0.9881575811256632,0.9323770300742412,0.9715481075307276,0.986294616032431,0.9795081766494228,0.992592050633197,0.9949979400799494,0.8893442440708147,0.9481362227645778,0.974539206003566,0.9528688329330158,0.9796423696599436,0.9898167124126812,489.0004443122609
0,rec_grapheme_10000_horizontal_G,61.0,eval,0.9159835877872216,0.9571493633553182,0.9772877097203382,0.8975409652143246,0.9562630115649982,0.976051154103384,0.944672111789506,0.9733590299500328,0.9822431480783292,0.8299180157803686,0.9100556224520218,0.9555037848479688,0.919398888263684,0.9622571349567832,0.9785273373006836,570.4387013926319
0,rec_grapheme_10000_horizontal_G,61.0,test,0.9303278497883638,0.9683117037458896,0.985877732529828,0.899590145500202,0.9542439184499848,0.9796781489982684,0.9344262103601186,0.9774248638505834,0.986646175137032,0.8237704749227363,0.9148955911272372,0.9605321371605762,0.9214480685495614,0.966660162015486,0.9840673522217096,454.2262669086576
0,rec_grapheme_10000_horizontal_G,231.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2020.1247688225928
0,rec_grapheme_10000_horizontal_G,231.0,eval,0.9323770300742412,0.9674684497949152,0.9814831081945196,0.9303278497883638,0.9667105783558528,0.9835908364885648,0.9549180132188932,0.9757367296150748,0.9854860571974082,0.8668032609261628,0.9352361449649113,0.9639794221970562,0.939207631027166,0.9699719192552808,0.983520000626831,410.5072048873634
0,rec_grapheme_10000_horizontal_G,66.0,train,0.9812499693359386,0.9909375002832032,0.9939236113009984,0.9781249694335948,0.987291667063802,0.9930208335514324,0.9843749692382824,0.9944791668391928,0.9971527778667536,0.962499969921876,0.9777343756958008,0.9876562503857422,0.9812499693359386,0.990902778062066,0.994699074239728,2172.372291416036
0,rec_grapheme_10000_horizontal_G,231.0,test,0.9487704723612608,0.9754700109111988,0.9883321409277936,0.9282786695024864,0.9692655483789586,0.9859322147040952,0.9692622752200354,0.9873097192296018,0.9930853718131304,0.8872950637849373,0.9463244871784924,0.974975063397705,0.9487704723612608,0.9773484261732532,0.9891165758150064,411.8712042274523
0,rec_grapheme_10000_horizontal_G,66.0,eval,0.9180327680730992,0.9571103313498728,0.977442753519746,0.8913934243566922,0.9520540603111484,0.975089990969294,0.944672111789506,0.9738713250215022,0.9833701972355616,0.831967196066246,0.9090903934840312,0.9580479126473398,0.9180327680730992,0.9610119055608412,0.9786343139082004,403.0608494165603
0,rec_grapheme_10000_horizontal_G,66.0,test,0.922131128644854,0.9642588805138208,0.9863786432663756,0.9036885060719568,0.9552311029210384,0.9789446725626092,0.9323770300742412,0.9740721772161894,0.9849442170662616,0.8278688354944911,0.9161316046330044,0.962327338355466,0.919398888263684,0.9645207202170162,0.9834225109650822,439.0172420578599
0,rec_grapheme_10000_horizontal_G,236.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1898.7117061193817
0,rec_grapheme_10000_horizontal_G,236.0,eval,0.9364753906459962,0.9678782858520908,0.982091356946042,0.9282786695024864,0.9663121266335988,0.9830351725221564,0.959016373790648,0.977000390791366,0.9870587217501412,0.8729508017837951,0.9387303226190444,0.9669377229430968,0.9412568113130436,0.9703969344256852,0.9840617504061132,472.282920429136
0,rec_grapheme_10000_horizontal_G,71.0,train,0.987499969140626,0.9936979168636068,0.9968923612082248,0.9843749692382824,0.9909375002832032,0.9939930557432726,0.9843749692382824,0.9939583335221354,0.9957638890212672,0.974999969531251,0.98536458379069,0.990781250288086,0.9854166358723968,0.9928645835563152,0.9955497686575882,2315.818693207389
0,rec_grapheme_10000_horizontal_G,236.0,test,0.9487704723612608,0.9770524334652928,0.9888899733389492,0.9364753906459962,0.9717245647220116,0.9871313646491644,0.963114734362403,0.985701275338544,0.9919854282152348,0.8831967032131823,0.9464554070300902,0.9742749268000302,0.9494535324565532,0.978159424508616,0.9893355887344494,440.50629135814296
0,rec_grapheme_10000_horizontal_G,71.0,eval,0.9241803089307314,0.9597222230475864,0.9784565014389498,0.8975409652143246,0.9530135971116782,0.9748866992742664,0.9323770300742412,0.9705584835593336,0.9811957892655472,0.8504098186391431,0.9183840766139094,0.9606568227335264,0.9180327680730992,0.9610981012395328,0.9781796633262544,548.0708494221108
0,rec_grapheme_10000_horizontal_G,256.0,test,0.9508196526471384,0.9775110595292752,0.989826741469636,0.9323770300742412,0.9712236539854636,0.986281334308356,0.9651639146482804,0.9880838540042666,0.9930398344734442,0.8811475229273049,0.9476670255324544,0.973573705979982,0.9494535324565532,0.9789395225063352,0.989715970083812,571.8113094007064
0,rec_grapheme_10000_horizontal_G,71.0,test,0.9323770300742412,0.9668658932108536,0.9847506833725952,0.9057376863578344,0.9587602467467162,0.9824282790486007,0.9426229315036284,0.9793317399499416,0.9882684428633516,0.8463114580673882,0.9244250926233474,0.9661486801107968,0.9269125493119014,0.9683192933025038,0.9851491350948492,456.9521582669935
0,rec_grapheme_10000_horizontal_G,241.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1327.0114500227282
0,rec_grapheme_10000_horizontal_G,241.0,eval,0.9385245709318736,0.9688492069875424,0.9831598580951064,0.9344262103601186,0.9679628551972222,0.983363149790134,0.9569671935047708,0.97673529842105,0.9863252453144818,0.8749999820696726,0.9387067407824212,0.9671345093038834,0.9433059915989208,0.9711824535352716,0.984282751066574,375.4771566819571
0,rec_grapheme_10000_horizontal_G,261.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1516.651058448712
0,rec_grapheme_10000_horizontal_G,76.0,train,0.9937499689453136,0.9971875000878906,0.998854166702474,0.9843749692382824,0.9928125002246092,0.9957986112424044,0.9843749692382824,0.9944791668391928,0.9966319445496962,0.974999969531251,0.9847916671419272,0.9918402780327692,0.987499969140626,0.9948263890505644,0.9970949074981916,1822.221486068364
0,rec_grapheme_10000_horizontal_G,241.0,test,0.9487704723612608,0.9773825791780176,0.9907456199311604,0.9385245709318736,0.9710610206294418,0.9872115971048018,0.967213094934158,0.9871357015386584,0.9930707348110884,0.8934426046425696,0.9511416871838648,0.9773538472851204,0.9515027127424308,0.9785264337820392,0.9903426506156836,428.5155729192474
0,rec_grapheme_10000_horizontal_G,261.0,eval,0.9323770300742412,0.9649899174491398,0.9830075248516326,0.9323770300742412,0.9669382650542836,0.9831679897629076,0.963114734362403,0.9783860269846736,0.98786213052889,0.8688524412120402,0.9340684374686732,0.9657125516610644,0.9426229315036284,0.9701047364960322,0.98467921504781,408.9151071286754
0,rec_grapheme_10000_horizontal_G,76.0,eval,0.9118852272154668,0.9563410755758888,0.9753019564433092,0.9036885060719568,0.9558987128475088,0.9757475718388096,0.9426229315036284,0.9743771147587308,0.9838271969659836,0.8401639172097558,0.915493268710618,0.9531138876812252,0.919398888263684,0.9622056343940428,0.9782922417493676,463.9107674689175
0,rec_grapheme_10000_horizontal_G,261.0,test,0.9467212920753834,0.975974174314867,0.9887452296520894,0.9303278497883638,0.970028298818702,0.986452099332179,0.9651639146482804,0.9875601745978756,0.9922884683686224,0.8790983426414275,0.9434320529416408,0.9722834813555404,0.947404352170676,0.9778542159104816,0.9891619324509636,433.8915722101936
0,rec_grapheme_10000_horizontal_G,76.0,test,0.9344262103601186,0.9674237256220092,0.9844433063297136,0.9118852272154668,0.9635083275757792,0.9837529277334002,0.9385245709318736,0.9769979512910256,0.9876992261172746,0.8504098186391431,0.9291959421222532,0.967672554656723,0.9282786695024864,0.9693100014962712,0.985298486726796,448.191091239493
0,rec_grapheme_10000_horizontal_G,246.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1891.9463013078248
0,rec_grapheme_10000_horizontal_G,246.0,eval,0.9364753906459962,0.966853695709152,0.9814652185253572,0.9303278497883638,0.9664666283218196,0.9835745731529628,0.9610655540765256,0.9772882518315248,0.9871058854233876,0.8729508017837951,0.9378512893297452,0.966310771355632,0.9426229315036284,0.9702028586208322,0.9840485590339024,439.9551895005811
0,rec_grapheme_10000_horizontal_G,266.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2070.3046771291165
0,rec_grapheme_10000_horizontal_G,81.0,train,0.987499969140626,0.995781250131836,0.9961979167854818,0.9812499693359386,0.9944791668391928,0.996354166780599,0.9937499689453136,0.9987500000390624,0.9991666666927084,0.9656249698242196,0.9837500005078124,0.9920833335807292,0.987499969140626,0.9963368056700302,0.9972395834195964,2027.1639125246
0,rec_grapheme_10000_horizontal_G,246.0,test,0.944672111789506,0.9746129331249628,0.9881527021249826,0.9323770300742412,0.9693338543884878,0.985863908694566,0.9733606357917904,0.9892418034991434,0.9934691865333424,0.895491784928447,0.9479947317448386,0.9752016658737624,0.9501365925518458,0.9777295303375312,0.9891619324509636,376.520166292433
0,rec_grapheme_10000_horizontal_G,266.0,eval,0.940573751217751,0.9668569483762726,0.982683342361962,0.9303278497883638,0.9662552049589912,0.982522877450687,0.963114734362403,0.9783860269846736,0.9874067571320282,0.87704916235555,0.9375008144475178,0.9658862982964144,0.944672111789506,0.970499393439979,0.9842043256482258,446.5598010323152
0,rec_grapheme_10000_horizontal_G,81.0,eval,0.9200819483589764,0.9595969953634496,0.977715435446676,0.9016393257860794,0.9558873285125872,0.9750151796255238,0.9467212920753834,0.97503740618418,0.9844094243805424,0.8504098186391431,0.9180449860666036,0.9599962602524836,0.9228141887401464,0.9635072433534057,0.9790466798175808,473.8987595576497
0,rec_grapheme_10000_horizontal_G,266.0,test,0.9487704723612608,0.9753447832270618,0.9898560154737198,0.9303278497883638,0.9695160037472326,0.9864710732237147,0.9610655540765256,0.9865355844549368,0.9919469383209764,0.8872950637849373,0.9452673703643494,0.974194965399986,0.9467212920753836,0.9771321238097438,0.9894246756728036,421.1718614125687
0,rec_grapheme_10000_horizontal_G,81.0,test,0.9241803089307314,0.9644979515471732,0.9821702341237126,0.895491784928447,0.9553823519421388,0.9788243238791527,0.9426229315036284,0.9789845177348344,0.988228597691126,0.8401639172097558,0.9210870429909954,0.962497290212509,0.920765008454269,0.9662882737413822,0.9830743852313306,402.92397469813153
0,rec_grapheme_10000_horizontal_G,251.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2244.4805446296978
0,rec_grapheme_10000_horizontal_G,251.0,eval,0.940573751217751,0.9675367558044444,0.98266870535992,0.9344262103601186,0.9663771799760076,0.983138173647637,0.963114734362403,0.9787763470391264,0.9870760693081168,0.8749999820696726,0.9355589721766148,0.9644811461003842,0.9460382319800908,0.9708967609398595,0.9842943161052246,444.5370525620076
0,rec_grapheme_10000_horizontal_G,271.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1973.337758985484
0,rec_grapheme_10000_horizontal_G,86.0,train,0.9999999687500012,1.0,1.0,0.9843749692382824,0.9947395834977214,0.9976909722943792,0.9968749688476573,0.9993750000195312,0.9993750000195312,0.9843749692382824,0.9932812502099608,0.9971354167561848,0.9937499689453136,0.9980381945057508,0.9990219907713036,1827.6827901647373
0,rec_grapheme_10000_horizontal_G,251.0,test,0.9426229315036284,0.9736371329888306,0.9857403073439892,0.9303278497883638,0.9698746102972612,0.9858885747535628,0.967213094934158,0.9888807574487744,0.9931536778226596,0.8790983426414275,0.9418805307251908,0.9711144185813356,0.9467212920753836,0.977464166911622,0.9882608533067372,331.73814232828494
0,rec_grapheme_10000_horizontal_G,271.0,eval,0.940573751217751,0.9673659907806216,0.9829289187295552,0.9282786695024864,0.9651736931414446,0.9814034178500688,0.963114734362403,0.9784348169914802,0.9873742304608238,0.8749999820696726,0.9356614311909088,0.9649121244938426,0.9439890516942134,0.9703248336378488,0.9839021890134828,464.1571388922211
0,rec_grapheme_10000_horizontal_G,86.0,eval,0.9262294892166087,0.9615860013075987,0.9781323189492792,0.895491784928447,0.9508952976494912,0.9735577136999732,0.9487704723612608,0.9743006770814004,0.9848035392133024,0.8442622777815108,0.9152997350169518,0.955287211428866,0.923497248835439,0.9622606586794968,0.9788311906208516,253.70709733178032
0,rec_grapheme_10000_horizontal_G,271.0,test,0.944672111789506,0.9731443539200838,0.9864033093253723,0.9323770300742412,0.9697436904456632,0.9873059244512946,0.967213094934158,0.9872869505597588,0.9924706177273672,0.8831967032131823,0.9424619449729696,0.9713651450052028,0.9480874122659684,0.976724998308502,0.9887266171680116,483.2667478274736
0,rec_grapheme_10000_horizontal_G,86.0,test,0.9344262103601186,0.9673895726172448,0.983020264464521,0.9241803089307314,0.9656168690366046,0.9838887265856786,0.9487704723612608,0.9813557120656357,0.989165365821813,0.8483606383532657,0.9271126088316112,0.9645781840028108,0.9357923305507038,0.9714540512398284,0.9853581189573376,386.6096030220098
0,rec_grapheme_10000_horizontal_G,256.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1704.8486401067871
0,rec_grapheme_10000_horizontal_G,256.0,eval,0.940573751217751,0.9670195817322944,0.9831305840910226,0.9364753906459962,0.9671659517527144,0.983509519810554,0.9651639146482804,0.9786625036899108,0.9871844915454648,0.8831967032131823,0.9382920257245648,0.966803821479972,0.947404352170676,0.9709493457249732,0.9846081984823472,446.4376453557991
0,rec_grapheme_10000_horizontal_G,276.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2046.9221925198444
0,rec_grapheme_10000_horizontal_G,91.0,train,0.9968749688476573,0.9995535714425224,0.9995535714425224,0.9937499689453136,0.9985937500439452,0.9990104166975912,0.9937499689453136,0.9989285714620536,0.9989285714620536,0.987499969140626,0.9945833335026042,0.9967361112131076,0.994791635579428,0.999025297649507,0.9991641865340556,2089.770798927513
0,rec_grapheme_10000_horizontal_G,276.0,eval,0.9426229315036284,0.9670277134000956,0.983271532999575,0.9323770300742412,0.9671659517527144,0.9830541464136924,0.9651639146482804,0.9797521471752584,0.98786213052889,0.87704916235555,0.9396922989199146,0.967800763952387,0.9467212920753832,0.9713152707760228,0.984729269980719,433.9986496728949
0,rec_grapheme_10000_horizontal_G,91.0,eval,0.9282786695024864,0.9618201933402706,0.9789579542866844,0.8913934243566922,0.9533795221627276,0.975659207715371,0.9467212920753834,0.9753642992297844,0.9850323101341067,0.8381147369238784,0.915707131573787,0.9571298473525957,0.9221311286448538,0.9635213382442608,0.9798831573787208,405.0772179219287
0,rec_grapheme_10000_horizontal_G,276.0,test,0.9467212920753834,0.9741689440630226,0.987655586166742,0.9344262103601186,0.970768280588602,0.987040289969792,0.963114734362403,0.9865355844549368,0.992402311717838,0.8893442440708147,0.9435206881206728,0.9717066750528492,0.9480874122659684,0.9771576030355206,0.9890327292847908,445.9572292731307
0,rec_grapheme_10000_horizontal_G,91.0,test,0.9262294892166087,0.9663308294695412,0.9824852007232086,0.9118852272154668,0.961609583144222,0.9834463638572988,0.9426229315036284,0.9773890845122586,0.9851759695985928,0.8422130974956333,0.9211537226669644,0.9616770759869712,0.9269125493119014,0.968443165708674,0.9837025113930334,382.7641581674208
0,rec_grapheme_10000_horizontal_G,116.0,eval,0.9241803089307314,0.9623975417541488,0.9791449826461096,0.9077868666437118,0.9579527721340668,0.9777712728989104,0.9487704723612608,0.9763758787042414,0.9842050484631414,0.8483606383532657,0.9203909722272212,0.9579210586296426,0.9269125493119014,0.9655753975308192,0.9803737680027204,469.8115849335154
0,rec_grapheme_10000_horizontal_G,116.0,test,0.9303278497883638,0.9691313758602405,0.9839082425884011,0.913934407501344,0.9622698745696716,0.9823556361495775,0.9549180132188932,0.982872268110541,0.989497951034878,0.8606557200685304,0.9345417005346972,0.96676506053012,0.9330600901695336,0.971424506180151,0.985253943257619,418.43035146001057
0,rec_grapheme_10000_horizontal_G,281.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2203.147780567625
0,rec_grapheme_10000_horizontal_G,96.0,train,0.9999999687500012,1.0,1.0,0.987499969140626,0.9962500001171876,0.9966666667708334,0.9968749688476573,0.9989583333658856,0.9989583333658856,0.9906249690429698,0.9954687501416016,0.9979687500634764,0.994791635579428,0.998402777827691,0.9985416667122397,2119.4708225631484
0,rec_grapheme_10000_horizontal_G,281.0,eval,0.9385245709318736,0.9667024466880516,0.9835100619217406,0.9344262103601186,0.967621325149576,0.9833577286782668,0.963114734362403,0.978093286943834,0.9869188570639622,0.8811475229273049,0.9400622898048646,0.9677533292235472,0.9453551718847985,0.9708056862604872,0.9845955492213232,472.08209356047456
0,rec_grapheme_10000_horizontal_G,96.0,eval,0.9241803089307314,0.9594343620074276,0.9788571216059506,0.9057376863578344,0.9588065972531824,0.9787367729224944,0.9549180132188932,0.9792691261078732,0.9866765333634894,0.8504098186391431,0.9240729914075596,0.9605912272799308,0.9282786695024864,0.9658366951228275,0.981423475963978,432.81011889135993
0,rec_grapheme_10000_horizontal_G,281.0,test,0.9467212920753834,0.9743884990936524,0.9870782377528636,0.9344262103601186,0.9703779605341492,0.987257134444488,0.9651639146482804,0.987901704645522,0.9928576851146996,0.8893442440708147,0.9445794312683762,0.9716139740399166,0.9487704723612608,0.9775560547577744,0.9890643524373504,433.9999968957901
0,rec_grapheme_10000_horizontal_G,121.0,train,0.9968749688476573,0.9993750000195312,0.9993750000195312,0.987499969140626,0.9966406251049804,0.9970572917586265,0.9968749688476573,0.999609375012207,0.999609375012207,0.9843749692382824,0.9909151788553292,0.9960342263144066,0.9937499689453136,0.9985416667122397,0.9986805555967884,2009.7699653406887
0,rec_grapheme_10000_horizontal_G,96.0,test,0.9364753906459962,0.9690175325110252,0.9832137981581872,0.9200819483589764,0.9658079632299305,0.9832731593331352,0.9467212920753834,0.9810393901881728,0.9875398454283728,0.8606557200685304,0.9274907313843624,0.9640788995998232,0.9344262103601184,0.971954961976376,0.9846756009732318,409.53001196084654
0,rec_grapheme_10000_horizontal_G,121.0,eval,0.9303278497883638,0.9649785331142182,0.9767846305390434,0.9077868666437118,0.9616738233198509,0.9789660859544854,0.9569671935047708,0.9792780709424544,0.9869782182389102,0.8565573594967755,0.931284154413576,0.9638135361739136,0.9316939699789488,0.9686434757921744,0.9809096449108128,459.66058378361794
0,rec_grapheme_10000_horizontal_G,121.0,test,0.9364753906459962,0.968249089903821,0.9842630543601226,0.9200819483589764,0.9638010676166188,0.9846474111915212,0.9467212920753834,0.9817086264482034,0.9899167319266348,0.8504098186391431,0.928254294990886,0.965436888122607,0.9344262103601184,0.9712529279895477,0.9862757324927596,527.5617846546746
0,rec_grapheme_10000_horizontal_G,286.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2154.4273155317032
0,rec_grapheme_10000_horizontal_G,101.0,train,0.9999999687500012,1.0,1.0,0.987499969140626,0.996145833453776,0.9976736111838108,0.9968749688476573,0.998437500048828,0.9994791666829428,0.9843749692382824,0.9930208335514324,0.9971527778667536,0.994791635579428,0.998194444500868,0.9990509259555844,2128.323154886067
0,rec_grapheme_10000_horizontal_G,286.0,eval,0.9385245709318736,0.9661820199487812,0.9828920551688568,0.9282786695024864,0.9654013798398754,0.9821623735115048,0.9651639146482804,0.9791178770867728,0.988024763884912,0.87704916235555,0.9389523171500144,0.9670580716265532,0.9439890516942134,0.9702337589584764,0.9843597308550912,468.0379161346664
0,rec_grapheme_10000_horizontal_G,101.0,eval,0.922131128644854,0.959187159306274,0.974443252323513,0.9036885060719568,0.9560580935364104,0.9759828480938548,0.940573751217751,0.9730061155674652,0.9831598580951064,0.8422130974956333,0.9215318452197157,0.9575784443596228,0.922131128644854,0.9627504561367164,0.9778619861708248,363.074832228563
0,rec_grapheme_10000_horizontal_G,126.0,train,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9993750000195312,0.9997916666731772,0.9989583021158864,0.9997916666731772,0.9999305555577256,1369.105448364837
0,rec_grapheme_10000_horizontal_G,286.0,test,0.9508196526471384,0.9753642992297844,0.988054037888996,0.9323770300742412,0.9689093813292704,0.9859707045983538,0.9610655540765256,0.9871161855359356,0.9920721660051132,0.8831967032131823,0.9427546850138092,0.9715586786988692,0.9480874122659684,0.9771299553649968,0.9886989694974876,458.13582163664313
0,rec_grapheme_10000_horizontal_G,101.0,test,0.9303278497883638,0.9684824687697128,0.9856614301663186,0.9262294892166087,0.9656908672135948,0.9838299075219172,0.9385245709318736,0.9782502281323951,0.9878244538014116,0.8483606383532657,0.9307474643387034,0.9653889112825804,0.9316939699789488,0.9708078547052342,0.9857719304965492,195.0916834219857
0,rec_grapheme_10000_horizontal_G,126.0,eval,0.9323770300742412,0.9656014188677824,0.981865838692358,0.9118852272154668,0.9618689833470772,0.98020752057212,0.9508196526471384,0.9751740182032388,0.9846826484186594,0.8545081792108981,0.929674084188958,0.963251095817671,0.9316939699789488,0.967548140139366,0.9822520025610458,439.22467488839015
0,rec_grapheme_10000_horizontal_G,126.0,test,0.9323770300742412,0.9710528889616408,0.9869605996253412,0.9262294892166087,0.9665983613401976,0.9845780209596184,0.9528688329330156,0.981964773983938,0.9901083682311472,0.8606557200685304,0.9313012309159584,0.9685645986145036,0.9371584507412886,0.9732053414285922,0.9872156629387024,445.1753820360659
0,rec_grapheme_10000_horizontal_G,291.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2146.1434929880907
0,rec_grapheme_10000_horizontal_G,106.0,train,0.9968749688476573,0.9994791666829428,0.9994791666829428,0.9937499689453136,0.998854166702474,0.9992708333561198,0.9937499689453136,0.9979910714913504,0.9982886905296688,0.987499969140626,0.9947619049255952,0.9970386905687314,0.994791635579428,0.9987748016255892,0.9990128968562436,2148.287416847289
0,rec_grapheme_10000_horizontal_G,291.0,eval,0.940573751217751,0.967385506783344,0.983098057419818,0.9323770300742412,0.9662552049589912,0.9824469818845434,0.963114734362403,0.978093286943834,0.9877970771864812,0.8790983426414275,0.9371080548927246,0.965813384341798,0.9453551718847985,0.9705779995620564,0.9844473721636144,503.2780899472989
0,rec_grapheme_10000_horizontal_G,106.0,eval,0.9364753906459962,0.9653542161666292,0.980881364777238,0.9098360469295892,0.9609045675458666,0.9787421940343618,0.9487704723612608,0.9755301852529268,0.9837561804005206,0.8627049003544078,0.929518769333957,0.9650961712417409,0.9316939699789488,0.9672629896551408,0.9811265797373736,211.0524706646252
0,rec_grapheme_10000_horizontal_G,131.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,1675.7207056913692
0,rec_grapheme_10000_horizontal_G,291.0,test,0.9549180132188932,0.9765596543965462,0.9891355497065424,0.9344262103601186,0.970036430486503,0.9875986644921342,0.963114734362403,0.9872186445502296,0.9926299984162688,0.8893442440708147,0.9472287286379748,0.9731866385926496,0.9508196526471382,0.9779382431444263,0.9897880708716484,475.4860710477065
0,rec_grapheme_10000_horizontal_G,106.0,test,0.9303278497883638,0.9682832429085856,0.9848436554411212,0.9036885060719568,0.958913935268157,0.980760473982595,0.9467212920753834,0.9800717217198418,0.9882798271982732,0.8524589989250205,0.9255708446165224,0.9638989186858252,0.9269125493119014,0.9690896332988616,0.9846279855406632,420.03049757188097
0,rec_grapheme_10000_horizontal_G,131.0,eval,0.9303278497883638,0.9633278045505946,0.9816229728806984,0.9118852272154668,0.9607338025220434,0.9785009545562624,0.9467212920753834,0.9748617621596763,0.9839605563179216,0.8545081792108981,0.9262433335436736,0.9630120247843186,0.9296447896930712,0.9663077897441048,0.9813614945849608,377.8621955193332
0,rec_grapheme_10000_horizontal_G,131.0,test,0.9508196526471384,0.9749886161773736,0.9890824228102418,0.9282786695024864,0.9667691263640206,0.985636764107322,0.9487704723612608,0.9825738359022406,0.9897231982329684,0.8668032609261628,0.9333626087035376,0.967646262264166,0.9426229315036284,0.9747771928145448,0.988147461716844,452.0088472648442
0,rec_grapheme_10000_horizontal_G,296.0,train,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,0.9999999687500012,1.0,1.0,2033.9438885058607
0,rec_grapheme_10000_horizontal_G,111.0,train,0.9968749688476573,0.999218750024414,0.9997395833414714,0.9937499689453136,0.998854166702474,0.9992708333561198,0.9999999687500012,1.0,1.0,0.9906249690429698,0.9970312500927734,0.9986631944862197,0.9968749688476573,0.9993576389089626,0.9996701388991972,2278.1767813634315
0,rec_grapheme_10000_horizontal_G,296.0,eval,0.9385245709318736,0.9654875755185672,0.982270253637666,0.9344262103601186,0.9669382650542836,0.9826746685829744,0.9651639146482804,0.9791178770867728,0.9877970771864812,0.87704916235555,0.9374382006054494,0.96597764403138,0.9460382319800908,0.9705145725532076,0.9842473331357072,533.3292643539605
0,rec_grapheme_10000_horizontal_G,111.0,eval,0.9262294892166087,0.961255855594874,0.9783085050849696,0.9098360469295892,0.958943209272241,0.978017933488877,0.9549180132188932,0.9775013015279136,0.9858031922416512,0.8545081792108981,0.9266702461032312,0.960882883098397,0.9303278497883638,0.9659001221316762,0.9807098769384992,508.93292121733657
0,rec_grapheme_10000_horizontal_G,136.0,train,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9989583333658856,0.9989583333658856,0.9999999687500012,1.0,1.0,0.9968749688476573,0.9968750000976564,0.9989583333658856,0.9989583021158864,0.9996527777886284,0.9996527777886284,2394.386671985237
0,rec_grapheme_10000_horizontal_G,296.0,test,0.9487704723612608,0.9748520041583152,0.9878832728651727,0.9323770300742412,0.9697436904456632,0.986622864356002,0.963114734362403,0.9872186445502296,0.9921746250194072,0.8852458834990599,0.9439988301873776,0.9720482051004954,0.9480874122659684,0.977271446384736,0.9888935874135272,461.851049407213
